postid,DateTime,timestamp,username,entity_type,PostLevel,stcode11,dtcode11,post_description,feed_pictures,feed_video,feed_news,feed_documents,experience_rating,priority,tot_agreed,tot_disagreed,Language,lat,lng,pinned,tot_comments,entity_name,entity_id,uid,profile_picture,stname,dtname,Title,tsv,post_description_en,categories
4290595015438508659,,1604034550000,Jaano Bihar,0,State,10,-1,"➡️ जुड़िये आज अपराह्न 12:00 से

@MIB_India के @Fob_Chapra द्वारा ""बिहार विधानसभा चुनाव के दौरान मतदाता जागरुकता"" विषय पर आयोजित वेब गोष्ठी से

➡️ वेबिनार में शामिल होने हेतु गूगल लिंक :https://t.co/U9qv0xbiiz 

➡️ वेबिनार में आप सभी सादर आमंत्रित हैं 
(Posted on Twitter by @PIB_Patna)",{https://pbs.twimg.com/media/EljW82EUYAAFGBn.jpg},,,,-1,,0,0,en,,,,,,,,,Bihar,,,"'/u9qv0xbiiz':35A '00':5A '12':4A 'bihar':50C 'by':46A 'chapra':11A 'fob':10A 'india':8A 'jaano':49C 'mib':7A 'on':44A 'patna':48A 'pib':47A 'posted':43A 't.co':34A 't.co/u9qv0xbiiz':33A 'twitter':45A 'अपराह्न':3A 'आज':2A 'आप':38A 'आमंत्रित':41A 'आयोजित':22A 'के':9A,16A 'गूगल':31A 'गोष्ठी':24A 'चुनाव':15A 'जागरुकता':19A 'जुड़िये':1A 'दौरान':17A 'द्वारा':12A 'पर':21A 'बिहार':13A 'मतदाता':18A 'में':27A,37A 'लिंक':32A 'विधानसभा':14A 'विषय':20A 'वेब':23A 'वेबिनार':26A,36A 'शामिल':28A 'सभी':39A 'सादर':40A 'से':6A,25A 'हेतु':30A 'हैं':42A 'होने':29A","➡️ Join today from 12:00 pm

From the web seminar organized by @MIB_India @Fob_Chapra on the topic ""Voter awareness during Bihar assembly elections""

गूगल Google link to join the webinar: https: //t.co/U9qv0xbiiz

➡️ All of you are cordially invited to the webinar
(Posted on Twitter by @PIB_Patna)","Journalist, Writing And Translation"
4022873348602779064,,1604034400000,Jaano Latehar,0,District,20,359,"जश्ने ईद मिलादुन्नबी की सभी को मुबारकबाद. वैश्विक महामारी कोरोना को देखते हुए आप सभी से अनुरोध है कि घर में रहकर ही इबादत करें. किसी भी प्रकार के जुलूस ना निकाले, शुक्रिया.
@HemantSorenJMM @rnuddkranchi @airnews_ranchi
(Posted on Twitter by @LateharDistrict)",{},,,,-1,,0,0,en,,,,,,,,,JHARKHAND,Latehar,,"'airnews':36A 'by':41A 'hemantsorenjmm':34A 'jaano':43C 'latehar':44C 'latehardistrict':42A 'on':39A 'posted':38A 'ranchi':37A 'rnuddkranchi':35A 'twitter':40A 'अनुरोध':17A 'आप':14A 'इबादत':24A 'ईद':2A 'करें':25A 'कि':19A 'किसी':26A 'की':4A 'के':29A 'को':6A,11A 'कोरोना':10A 'घर':20A 'जश्ने':1A 'जुलूस':30A 'देखते':12A 'ना':31A 'निकाले':32A 'प्रकार':28A 'भी':27A 'महामारी':9A 'मिलादुन्नबी':3A 'मुबारकबाद':7A 'में':21A 'रहकर':22A 'वैश्विक':8A 'शुक्रिया':33A 'सभी':5A,15A 'से':16A 'ही':23A 'हुए':13A 'है':18A","Happy Eid Milashunbi to everyone In view of the global epidemic corona, all of you are requested to pray at home. Do not take out any kind of procession, thank you.
@HemantSorenJMM @rnuddkranchi @airnews_ranchi
(Posted on Twitter by @LateharDistrict)","Journalist, Writing And Translation"
1543487663007213609,,1604034390000,Jaano Jharkhand,0,State,20,-1,"@RobRanchi @rnuddkranchi @airnews_ranchi
@prdjharkhand https://t.co/ZuMvqEQptB
(Posted on Twitter by @RanchiPIB)",{},,,,-1,,0,0,en,,,,,,,,,Jharkhand,,,'/zumvqeqptb':8A 'airnews':3A 'by':12A 'jaano':14C 'jharkhand':15C 'on':10A 'posted':9A 'prdjharkhand':5A 'ranchi':4A 'ranchipib':13A 'rnuddkranchi':2A 'robranchi':1A 't.co':7A 't.co/zumvqeqptb':6A 'twitter':11A,"@RobRanchi @rnuddkranchi @airnews_ranchi
@prdjharkhand https://t.co/ZuMvqEQptB
(Posted on Twitter by @RanchiPIB)",Healthcare And Medicine
3398662979246740113,,1604034388000,Jaano Madhya Pradesh,0,State,23,-1,"#COVID19 संक्रमण किसी को भी हो सकता है। प्रेम और अपनत्व का व्यवहार रखें व भेदभाव न करें। समय पर जांच, उपचार और बेहतर देखभाल से संक्रमित व्यक्ति पूरी तरह स्वस्थ हो सकता है।

#सावधानी_में_ही_सुरक्षा
#Unite2FightCorona
#JansamparkMP 
(Posted on Twitter by @minprdd)",{https://pbs.twimg.com/media/EljWUEYU4AI3ndU.jpg},,,,-1,,0,0,en,,,,,,,,,Madhya Pradesh,,,"'by':44A 'covid19':1A 'jaano':46C 'jansamparkmp':40A 'madhya':47C 'minprdd':45A 'on':42A 'posted':41A 'pradesh':48C 'twitter':43A 'unite2fightcorona':39A 'अपनत्व':11A 'उपचार':22A 'और':10A,23A 'करें':18A 'का':12A 'किसी':3A 'को':4A 'जांच':21A 'तरह':30A 'देखभाल':25A 'न':17A 'पर':20A 'पूरी':29A 'प्रेम':9A 'बेहतर':24A 'भी':5A 'भेदभाव':16A 'में':36A 'रखें':14A 'व':15A 'व्यक्ति':28A 'व्यवहार':13A 'संक्रमण':2A 'संक्रमित':27A 'सकता':7A,33A 'समय':19A 'सावधानी':35A 'सुरक्षा':38A 'से':26A 'स्वस्थ':31A 'ही':37A 'है':8A,34A 'हो':6A,32A","# COVID19 infection can happen to anyone. Treat love and affection and do not discriminate. Timely screening, treatment and better care can make the infected person fully healthy.

#Safety_in_safety
# Unite2FightCorona
#JansamparkMP
(Posted on Twitter by @minprdd)","Journalist, Writing And Translation"
651485155652875332,,1604034379000,Jaano Jharkhand,0,State,20,-1,"@RobRanchi @rnuddkranchi @airnews_ranchi
@prdjharkhand https://t.co/UoBAjoIs74
(Posted on Twitter by @RanchiPIB)",{},,,,-1,,0,0,en,,,,,,,,,Jharkhand,,,'/uobajois74':8A 'airnews':3A 'by':12A 'jaano':14C 'jharkhand':15C 'on':10A 'posted':9A 'prdjharkhand':5A 'ranchi':4A 'ranchipib':13A 'rnuddkranchi':2A 'robranchi':1A 't.co':7A 't.co/uobajois74':6A 'twitter':11A,"@RobRanchi @rnuddkranchi @airnews_ranchi
@prdjharkhand https://t.co/UoBAjoIs74
(Posted on Twitter by @RanchiPIB)",Healthcare And Medicine
2516063869536743734,,1604034371000,Jaano Madhya Pradesh,0,State,23,-1,"#COVID19 संक्रमण किसी को भी हो सकता है। प्रेम और अपनत्व का व्यवहार रखें व भेदभाव न करें। समय पर जांच, उपचार और बेहतर देखभाल से संक्रमित व्यक्ति पूरी तरह स्वस्थ हो सकता है।

#सावधानी_में_ही_सुरक्षा
#Unite2FightCorona
#JansamparkMP 
(Posted on Twitter by @healthminmp)",{https://pbs.twimg.com/media/EljWLAnU8AUvPb-.jpg},,,,-1,,0,0,en,,,,,,,,,Madhya Pradesh,,,"'by':44A 'covid19':1A 'healthminmp':45A 'jaano':46C 'jansamparkmp':40A 'madhya':47C 'on':42A 'posted':41A 'pradesh':48C 'twitter':43A 'unite2fightcorona':39A 'अपनत्व':11A 'उपचार':22A 'और':10A,23A 'करें':18A 'का':12A 'किसी':3A 'को':4A 'जांच':21A 'तरह':30A 'देखभाल':25A 'न':17A 'पर':20A 'पूरी':29A 'प्रेम':9A 'बेहतर':24A 'भी':5A 'भेदभाव':16A 'में':36A 'रखें':14A 'व':15A 'व्यक्ति':28A 'व्यवहार':13A 'संक्रमण':2A 'संक्रमित':27A 'सकता':7A,33A 'समय':19A 'सावधानी':35A 'सुरक्षा':38A 'से':26A 'स्वस्थ':31A 'ही':37A 'है':8A,34A 'हो':6A,32A","# COVID19 infection can happen to anyone. Treat love and affection and do not discriminate. Timely screening, treatment and better care can make the infected person fully healthy.

#Safety_in_safety
# Unite2FightCorona
#JansamparkMP
(Posted on Twitter by @healthminmp)","Journalist, Writing And Translation"
4380431609203925960,,1604034343000,Jaano Maharashtra,0,State,27,-1,"#CoronaUpdatesIndia

Active Cases - 594386
Cured/Discharged- 7373375
Deaths - 121090

Updates on October 30, 2020 (8:00 AM) Source : 
@MoHFW_INDIA

#IndiaFightsCorona #WarAgainstVirus
#MaskUpIndia 
(Posted on Twitter by @micnewdelhi)",{https://pbs.twimg.com/media/EljV9pkUYAAS5hK.jpg},,,,-1,,0,0,en,,,,,,,,,Maharashtra,,,"'00':15A '121090':8A '2020':13A '30':12A '594386':4A '7373375':6A '8':14A 'active':2A 'am':16A 'by':26A 'cases':3A 'coronaupdatesindia':1A 'cured/discharged-':5A 'deaths':7A 'india':19A 'indiafightscorona':20A 'jaano':28C 'maharashtra':29C 'maskupindia':22A 'micnewdelhi':27A 'mohfw':18A 'october':11A 'on':10A,24A 'posted':23A 'source':17A 'twitter':25A 'updates':9A 'waragainstvirus':21A","#CoronaUpdatesIndia

Active Cases - 594386
Cured/Discharged- 7373375
Deaths - 121090

Updates on October 30, 2020 (8:00 AM) Source : 
@MoHFW_INDIA

#IndiaFightsCorona #WarAgainstVirus
#MaskUpIndia 
(Posted on Twitter by @micnewdelhi)",Social Service
1625187364566824243,,1604034268000,Jaano Bihar,0,State,10,-1,"मास्क पहनकर बूथ चलेंगे, वोट करेंगे
चुनाव आयोग की है तैयारी,
अब है आपके मतदान की बारी
मतदान तिथि 
 
द्वितीय चरण 03 नवंबर, 
तृतीय चरण-07 नवंबर
#सशक्त_मतदाता_जागरुक_मतदाता #SVEEP 
(Posted on Twitter by @CEOBihar)",{},https://video.twimg.com/ext_tw_video/1322041555004256258/pu/vid/638x360/L7bDyxYzcEK9Y02b.mp4?tag=10,,,-1,,0,0,en,,,,,,,,,Bihar,,,"'-07':26A '03':22A 'bihar':39C 'by':36A 'ceobihar':37A 'jaano':38C 'on':34A 'posted':33A 'sveep':32A 'twitter':35A 'अब':12A 'आपके':14A 'आयोग':8A 'करेंगे':6A 'की':9A,16A 'चरण':21A,25A 'चलेंगे':4A 'चुनाव':7A 'जागरुक':30A 'तिथि':19A 'तृतीय':24A 'तैयारी':11A 'द्वितीय':20A 'नवंबर':23A,27A 'पहनकर':2A 'बारी':17A 'बूथ':3A 'मतदाता':29A,31A 'मतदान':15A,18A 'मास्क':1A 'वोट':5A 'सशक्त':28A 'है':10A,13A","Booth will walk in masks and vote
Preparation for Election Commission
Now it's your turn to vote
Voting date
 
Second Phase 03 November,
Third Phase - 07 November
#Safety_motor_againful_promoter #SVEEP
(Posted on Twitter by @CEOBihar)",Forest & Environment
3489555070963951191,,1604034226000,Jaano Gujarat,0,State,24,-1,"CM Shri @vijayrupanibjp along with Gujarat Governor Shri @ADevvrat, DyCM Shri @Nitinbhai_Patel and other dignitaries welcomed PM Shri @narendramodi on his arrival at Ahmedabad airport. 
(Posted on Twitter by @CMOGuj)","{https://pbs.twimg.com/media/EljVr45UcAA8rfY.jpg,https://pbs.twimg.com/media/EljVsk3UYAIRluR.jpg,https://pbs.twimg.com/media/EljVtXbVcAA43p_.jpg,https://pbs.twimg.com/media/EljVuJ1VMAAPh0K.jpg}",,,,-1,,0,0,en,,,,,,,,,Gujarat,,,"'adevvrat':9A 'ahmedabad':25A 'airport':26A 'along':4A 'and':14A 'arrival':23A 'at':24A 'by':30A 'cm':1A 'cmoguj':31A 'dignitaries':16A 'dycm':10A 'governor':7A 'gujarat':6A,33C 'his':22A 'jaano':32C 'narendramodi':20A 'nitinbhai':12A 'on':21A,28A 'other':15A 'patel':13A 'pm':18A 'posted':27A 'shri':2A,8A,11A,19A 'twitter':29A 'vijayrupanibjp':3A 'welcomed':17A 'with':5A","CM Shri @vijayrupanibjp along with Gujarat Governor Shri @ADevvrat, DyCM Shri @Nitinbhai_Patel and other dignitaries welcomed PM Shri @narendramodi on his arrival at Ahmedabad airport. 
(Posted on Twitter by @CMOGuj)",Healthcare And Medicine
742456591683483432,,1604034163000,Jaano Uttarakhand,0,State,5,-1,"राज्य में पार्क समेत तमाम मनोरंजन स्थलों आदि को भी आमजन के लिए खोल दिया गया है। ऐसे में इन जगहों पर जाते समय आनंद लें परंतु कुछ सावधानियों जैसे दो गज की दूरी, मास्क सही से पहनने का ख्याल रखें। #Unite2FightCorona 
(Posted on Twitter by @DIPR_UK)",{https://pbs.twimg.com/media/EljVezjU8AAUzCx.jpg},,,,-1,,0,0,en,,,,,,,,,Uttarakhand,,,"'by':46A 'dipr':47A 'jaano':49C 'on':44A 'posted':43A 'twitter':45A 'uk':48A 'unite2fightcorona':42A 'uttarakhand':50C 'आदि':8A 'आनंद':25A 'आमजन':11A 'इन':20A 'ऐसे':18A 'का':39A 'की':33A 'कुछ':28A 'के':12A 'को':9A 'खोल':14A 'ख्याल':40A 'गज':32A 'गया':16A 'जगहों':21A 'जाते':23A 'जैसे':30A 'तमाम':5A 'दिया':15A 'दूरी':34A 'दो':31A 'पर':22A 'परंतु':27A 'पहनने':38A 'पार्क':3A 'भी':10A 'मनोरंजन':6A 'मास्क':35A 'में':2A,19A 'रखें':41A 'राज्य':1A 'लिए':13A 'लें':26A 'समय':24A 'समेत':4A 'सही':36A 'सावधानियों':29A 'से':37A 'स्थलों':7A 'है':17A","All the recreation places including parks in the state have also been opened to the public. In such a situation, enjoy going to these places, but take care of some precautions like wearing a mask from two yards away. # Unite2FightCorona
(Posted on Twitter by @DIPR_UK)",Computer Phone Internet
2606964764695439580,,1604034118000,Jaano Tamil Nadu,0,State,33,-1,"இன்று (30.10.2020) தெய்வத்திருமகனார் பசும்பொன் முத்துராமலிங்கத் தேவர் அவர்களின் 113-வது ஜெயந்தி மற்றும் குருபூஜை விழாவையொட்டி, மதுரை கோரிப்பாளையத்தில் உள்ள அவரது திருவுருவச் சிலைக்கு மாலை அணிவித்து மரியாதை செலுத்தினேன். #முத்துராமலிங்கத்தேவர் #MuthuramalingaDevar 
(Posted on Twitter by @CMOTamilNadu)","{https://pbs.twimg.com/media/EljVP1NWoAAmpOt.jpg,https://pbs.twimg.com/media/EljVRtWWoAI2eZj.jpg,https://pbs.twimg.com/media/EljVSzqW0AIXw_Q.jpg}",,,,-1,,0,0,en,,,,,,,,,Tamil Nadu,,,'113':8A '30.10.2020':2A 'by':29A 'cmotamilnadu':30A 'jaano':31C 'muthuramalingadevar':25A 'nadu':33C 'on':27A 'posted':26A 'tamil':32C 'twitter':28A 'அணிவித்து':21A 'அவரது':17A 'அவர்களின்':7A 'இன்று':1A 'உள்ள':16A 'குருபூஜை':12A 'கோரிப்பாளையத்தில்':15A 'சிலைக்கு':19A 'செலுத்தினேன்':23A 'ஜெயந்தி':10A 'திருவுருவச்':18A 'தெய்வத்திருமகனார்':3A 'தேவர்':6A 'பசும்பொன்':4A 'மதுரை':14A 'மரியாதை':22A 'மற்றும்':11A 'மாலை':20A 'முத்துராமலிங்கத்':5A 'முத்துராமலிங்கத்தேவர்':24A 'வது':9A 'விழாவையொட்டி':13A,"Today (30.10.2020) on the occasion of the 113th Jayanti and Gurupuja of the Goddess Pasubon Muthuramalingam Thevar, I paid homage to his idol at Madurai Goripalayam by wearing a garland. # முத்துராமலிங்கத்தேவர் #MuthuramalingaDevar
(Posted on Twitter by @CMOTamilNadu)",Healthcare And Medicine
4462421676472351154,,1604034005000,Jaano Uttar Pradesh,0,State,9,-1,"हस्तशिल्प को बैंकों के क्रेडिट सिस्टम से जोड़ा जाए: मुख्यमंत्री श्री @myogiadityanath जी

ओडीओपी उत्पादों और हस्तशिल्प को बढ़ावा देकर स्थानीय स्तर पर रोजगार के अवसर पैदा किए जाएंगे। 
(Posted on Twitter by @CMOfficeUP)",{https://pbs.twimg.com/media/EljUiV_VkAEF6jH.jpg},,,,-1,,0,0,en,,,,,,,,,Uttar Pradesh,,,"'by':33A 'cmofficeup':34A 'jaano':35C 'myogiadityanath':12A 'on':31A 'posted':30A 'pradesh':37C 'twitter':32A 'uttar':36C 'अवसर':26A 'उत्पादों':15A 'ओडीओपी':14A 'और':16A 'किए':28A 'के':4A,25A 'को':2A,18A 'क्रेडिट':5A 'जाए':9A 'जाएंगे':29A 'जी':13A 'जोड़ा':8A 'देकर':20A 'पर':23A 'पैदा':27A 'बढ़ावा':19A 'बैंकों':3A 'मुख्यमंत्री':10A 'रोजगार':24A 'श्री':11A 'सिस्टम':6A 'से':7A 'स्तर':22A 'स्थानीय':21A 'हस्तशिल्प':1A,17A","Handicrafts should be linked to the credit system of banks: Chief Minister Shri @myogiadityanath ji

Local employment opportunities will be created by promoting ODOP products and handicrafts.
(Posted on Twitter by @CMOfficeUP)","Journalist, Writing And Translation"
1714962308877896685,,1604033919000,Jaano Assam,0,State,18,-1,"Homage to all the innocent victims who lost their lives in the October 30th serial blasts across Assam in 2008. It's a day which will always serve as a reminder to us to keep fighting against terrorism. 
(Posted on Twitter by @mygovassam)",{https://pbs.twimg.com/media/EljUjVyVkAAEFeK.jpg},,,,-1,,0,0,en,,,,,,,,,Assam,,,"'2008':20A '30th':14A 'a':23A,30A 'across':17A 'against':37A 'all':3A 'always':27A 'as':29A 'assam':18A,45C 'blasts':16A 'by':42A 'day':24A 'fighting':36A 'homage':1A 'in':11A,19A 'innocent':5A 'it':21A 'jaano':44C 'keep':35A 'lives':10A 'lost':8A 'mygovassam':43A 'october':13A 'on':40A 'posted':39A 'reminder':31A 's':22A 'serial':15A 'serve':28A 'terrorism':38A 'the':4A,12A 'their':9A 'to':2A,32A,34A 'twitter':41A 'us':33A 'victims':6A 'which':25A 'who':7A 'will':26A","Homage to all the innocent victims who lost their lives in the October 30th serial blasts across Assam in 2008. It's a day which will always serve as a reminder to us to keep fighting against terrorism. 
(Posted on Twitter by @mygovassam)","Journalist, Writing And Translation"
3579259671857261169,,1604033824000,Jaano Manipur,0,State,14,-1,"With the relaxation of lockdown, it is equally important to maintain and observe COVID appropriate behaviour at work places. 

Here are some things you can do at work to protect yourself from the virus and also break the chain. 

#janandolan #covid #covidawaresness #covid_19 
(Posted on Twitter by @manipurmygov)",{https://pbs.twimg.com/media/EljUL5jUcAUz8Kh.jpg},,,,-1,,0,0,en,,,,,,,,,Manipur,,,"'19':44A 'also':36A 'and':12A,35A 'appropriate':15A 'are':21A 'at':17A,27A 'behaviour':16A 'break':37A 'by':48A 'can':25A 'chain':39A 'covid':14A,41A,43A 'covidawaresness':42A 'do':26A 'equally':8A 'from':32A 'here':20A 'important':9A 'is':7A 'it':6A 'jaano':50C 'janandolan':40A 'lockdown':5A 'maintain':11A 'manipur':51C 'manipurmygov':49A 'observe':13A 'of':4A 'on':46A 'places':19A 'posted':45A 'protect':30A 'relaxation':3A 'some':22A 'the':2A,33A,38A 'things':23A 'to':10A,29A 'twitter':47A 'virus':34A 'with':1A 'work':18A,28A 'you':24A 'yourself':31A","With the relaxation of lockdown, it is equally important to maintain and observe COVID appropriate behaviour at work places. 

Here are some things you can do at work to protect yourself from the virus and also break the chain. 

#janandolan #covid #covidawaresness #covid_19 
(Posted on Twitter by @manipurmygov)","Journalist, Writing And Translation"
824156361943868344,,1604033821000,Jaano Uttar Pradesh,0,State,9,-1,"Covid vaccine to be given free of cost to people in Uttar Pradesh 

Storage, transport logistics to be in place by December, says Health Minister Shri Jai Pratap Singh ji 
(Posted on Twitter by @UPGovt)",{https://pbs.twimg.com/media/EljSU1zU4AE7T_U.jpg},,,,-1,,0,0,en,,,,,,,,,Uttar Pradesh,,,"'be':4A,18A 'by':21A,34A 'cost':8A 'covid':1A 'december':22A 'free':6A 'given':5A 'health':24A 'in':11A,19A 'jaano':36C 'jai':27A 'ji':30A 'logistics':16A 'minister':25A 'of':7A 'on':32A 'people':10A 'place':20A 'posted':31A 'pradesh':13A,38C 'pratap':28A 'says':23A 'shri':26A 'singh':29A 'storage':14A 'to':3A,9A,17A 'transport':15A 'twitter':33A 'upgovt':35A 'uttar':12A,37C 'vaccine':2A","Covid vaccine to be given free of cost to people in Uttar Pradesh 

Storage, transport logistics to be in place by December, says Health Minister Shri Jai Pratap Singh ji 
(Posted on Twitter by @UPGovt)",Healthcare And Medicine
2688383081057441142,,1604033820000,Jaano Manipur,0,State,14,-1,"#IndiaFightsCorona 

कोरोना से डरें नहीं, सावधानी बरतें। हमेशा अपना फेस-कवर/मास्क सही तरीके से पहनें, बार-बार हाथ धोएं और दूसरों से दो गज की दूरी बना कर रखें। 

#Unite2FightCorona 
#JanAndolan 
#MODAgainstCorona 
(Posted on Twitter by @PRODefImphal)",{https://pbs.twimg.com/media/ElfYbHrUYAEvHYj.jpg},,,,-1,,0,0,en,,,,,,,,,Manipur,,,"'by':39A 'indiafightscorona':1A 'jaano':41C 'janandolan':34A 'manipur':42C 'modagainstcorona':35A 'on':37A 'posted':36A 'prodefimphal':40A 'twitter':38A 'unite2fightcorona':33A 'अपना':9A 'और':23A 'कर':31A 'कवर':12A 'की':28A 'कोरोना':2A 'गज':27A 'डरें':4A 'तरीके':15A 'दूरी':29A 'दूसरों':24A 'दो':26A 'धोएं':22A 'नहीं':5A 'पहनें':17A 'फेस':11A 'फेस-कवर':10A 'बना':30A 'बरतें':7A 'बार':19A,20A 'बार-बार':18A 'मास्क':13A 'रखें':32A 'सही':14A 'सावधानी':6A 'से':3A,16A,25A 'हमेशा':8A 'हाथ':21A","#IndiaFightsCorona

Don't be afraid of Corona, take care. Always wear your face-cover / mask correctly, wash your hands frequently and keep two yards away from others.

# Unite2FightCorona
#JanAndolan
#MODAgainstCorona
(Posted on Twitter by @PRODefImphal)",Healthcare And Medicine
4552961889361289888,,1604033494000,Jaano Kerala,0,State,32,-1,"Kerala police Social Media Cell,headed by ADGP Manoj Abraham bagged the 1st place in the social media section of the 2018 e-Governance Award instituted by the State Gvt. for innovative ideas & initiatives in the field of e-governance
 #keralapolice 
(Posted on Twitter by @TheKeralaPolice)",{https://pbs.twimg.com/media/EljSuX3U8AAtZs-.jpg},,,,-1,,0,0,en,,,,,,,,,Kerala,,,"'1st':13A '2018':22A 'abraham':10A 'adgp':8A 'award':26A 'bagged':11A 'by':7A,28A,47A 'cell':5A 'e':24A,41A 'e-governance':23A,40A 'field':38A 'for':32A 'governance':25A,42A 'gvt':31A 'headed':6A 'ideas':34A 'in':15A,36A 'initiatives':35A 'innovative':33A 'instituted':27A 'jaano':49C 'kerala':1A,50C 'keralapolice':43A 'manoj':9A 'media':4A,18A 'of':20A,39A 'on':45A 'place':14A 'police':2A 'posted':44A 'section':19A 'social':3A,17A 'state':30A 'the':12A,16A,21A,29A,37A 'thekeralapolice':48A 'twitter':46A","Kerala police Social Media Cell,headed by ADGP Manoj Abraham bagged the 1st place in the social media section of the 2018 e-Governance Award instituted by the State Gvt. for innovative ideas & initiatives in the field of e-governance
 #keralapolice 
(Posted on Twitter by @TheKeralaPolice)",Education And Skill Development
1805924759867029119,,1604033064000,Jaano Himachal Pradesh,0,State,2,-1,"मुख्यमंत्री श्री @jairamthakurbjp जी ने ईद मिलाद-उन-नबी के पावन अवसर पर समस्त देशवासियों एवं विशेष रूप से मुस्लिम भाइयों और बहनों को मुबारकबाद दी।

मुख्यमंत्री जी ने कहा कि आइए इस विशेष दिवस पर मिलकर समाज की खुशहाली और देश में अमन व सुकून के लिए कार्य करने का संकल्प लें।
(Posted on Twitter by @CMOFFICEHP)",{},,,,-1,,0,0,en,,,,,,,,,Himachal Pradesh,,,"'by':58A 'cmofficehp':59A 'himachal':61C 'jaano':60C 'jairamthakurbjp':3A 'on':56A 'posted':55A 'pradesh':62C 'twitter':57A 'अमन':45A 'अवसर':13A 'आइए':33A 'इस':34A 'ईद':6A 'उन':9A 'एवं':17A 'और':23A,42A 'करने':51A 'कहा':31A 'का':52A 'कार्य':50A 'कि':32A 'की':40A 'के':11A,48A 'को':25A 'खुशहाली':41A 'जी':4A,29A 'दिवस':36A 'दी':27A 'देश':43A 'देशवासियों':16A 'नबी':10A 'ने':5A,30A 'पर':14A,37A 'पावन':12A 'बहनों':24A 'भाइयों':22A 'मिलकर':38A 'मिलाद':8A 'मिलाद-उन-नबी':7A 'मुख्यमंत्री':1A,28A 'मुबारकबाद':26A 'मुस्लिम':21A 'में':44A 'रूप':19A 'लिए':49A 'लें':54A 'व':46A 'विशेष':18A,35A 'श्री':2A 'संकल्प':53A 'समस्त':15A 'समाज':39A 'सुकून':47A 'से':20A","Chief Minister Shri @jairamthakurbjp ji congratulated all the countrymen and especially the Muslim brothers and sisters on the auspicious occasion of Eid Milad-un-Nabi.

The Chief Minister said that on this special day, let us resolve to work for the welfare of society and peace and peace in the country.
(Posted on Twitter by @CMOFFICEHP)","Journalist, Writing And Translation"
3660959398132859186,,1604032936000,Jaano Odisha,0,State,21,-1,"Addressing State Level Bankers' Committee meeting, CM @Naveen_Odisha appreciated banking community for great service during lockdown, even risking their lives. CM offered his deep condolences to families of bankers who lost their lives to Covid serving people. #OdishaFightsCorona 
(Posted on Twitter by @CMO_Odisha)",{https://pbs.twimg.com/media/EljQf2NX0AEy24J.jpg},,,,-1,,0,0,en,,,,,,,,,Odisha,,,"'addressing':1A 'appreciated':10A 'bankers':4A,30A 'banking':11A 'by':43A 'cm':7A,22A 'cmo':44A 'committee':5A 'community':12A 'condolences':26A 'covid':36A 'deep':25A 'during':16A 'even':18A 'families':28A 'for':13A 'great':14A 'his':24A 'jaano':46C 'level':3A 'lives':21A,34A 'lockdown':17A 'lost':32A 'meeting':6A 'naveen':8A 'odisha':9A,45A,47C 'odishafightscorona':39A 'of':29A 'offered':23A 'on':41A 'people':38A 'posted':40A 'risking':19A 'service':15A 'serving':37A 'state':2A 'their':20A,33A 'to':27A,35A 'twitter':42A 'who':31A","Addressing State Level Bankers' Committee meeting, CM @Naveen_Odisha appreciated banking community for great service during lockdown, even risking their lives. CM offered his deep condolences to families of bankers who lost their lives to Covid serving people. #OdishaFightsCorona 
(Posted on Twitter by @CMO_Odisha)","Journalist, Writing And Translation"
913922337307342415,,1604032934000,Jaano Himachal Pradesh,0,State,2,-1,"मुख्यमंत्री श्री जयराम ठाकुर जी के आज के कार्यक्रम। 
(Posted on Twitter by @CMOFFICEHP)",{https://pbs.twimg.com/media/EljQxAzWkAA5ClI.jpg},,,,-1,,0,0,en,,,,,,,,,Himachal Pradesh,,,"'by':13A 'cmofficehp':14A 'himachal':16C 'jaano':15C 'on':11A 'posted':10A 'pradesh':17C 'twitter':12A 'आज':7A 'कार्यक्रम':9A 'के':6A,8A 'जयराम':3A 'जी':5A 'ठाकुर':4A 'मुख्यमंत्री':1A 'श्री':2A","Today's program of Chief Minister Shri Jairam Thakur ji.
(Posted on Twitter by @CMOFFICEHP)",Healthcare And Medicine
1267697333968170542,,1604032892000,Jaano Godda,0,District,20,351,"@HemantSorenJMM @JharkhandCMO @NITIAayog @prdjharkhand https://t.co/lghP81Plkq
(Posted on Twitter by @dcgodda)",{},,,,-1,,0,0,en,,,,,,,,,JHARKHAND,Godda,,'/lghp81plkq':7A 'by':11A 'dcgodda':12A 'godda':14C 'hemantsorenjmm':1A 'jaano':13C 'jharkhandcmo':2A 'nitiaayog':3A 'on':9A 'posted':8A 'prdjharkhand':4A 't.co':6A 't.co/lghp81plkq':5A 'twitter':10A,"@HemantSorenJMM @JharkhandCMO @NITIAayog @prdjharkhand https://t.co/lghP81Plkq
(Posted on Twitter by @dcgodda)",Healthcare And Medicine
